nm    	Abs   
300.00 	0.336 
299.00 	0.348 
298.00 	0.360 
297.00 	0.372 
296.00 	0.383 
295.00 	0.395 
294.00 	0.407 
293.00 	0.417 
292.00 	0.429 
291.00 	0.441 
290.00 	0.455 
289.00 	0.471 
288.00 	0.491 
287.00 	0.520 
286.00 	0.563 
285.00 	0.632 
284.00 	0.736 
283.00 	0.881 
282.00 	1.071 
281.00 	1.279 
280.00 	1.455 
279.00 	1.536 
278.00 	1.557 
277.00 	1.535 
276.00 	1.506 
275.00 	1.495 
274.00 	1.525 
273.00 	1.552 
272.00 	1.572 
271.00 	1.566 
270.00 	1.568 
269.00 	1.559 
268.00 	1.555 
267.00 	1.549 
266.00 	1.554 
265.00 	1.551 
264.00 	1.547 
263.00 	1.541 
262.00 	1.537 
261.00 	1.526 
260.00 	1.523 
259.00 	1.523 
258.00 	1.524 
257.00 	1.530 
256.00 	1.532 
255.00 	1.537 
254.00 	1.540 
253.00 	1.545 
252.00 	1.544 
251.00 	1.549 
250.00 	1.547 
249.00 	1.545 
248.00 	1.539 
247.00 	1.538 
246.00 	1.530 
245.00 	1.528 
244.00 	1.517 
243.00 	1.515 
242.00 	1.507 
241.00 	1.500 
240.00 	1.491 
239.00 	1.483 
238.00 	1.472 
237.00 	1.463 
236.00 	1.452 
235.00 	1.447 
234.00 	1.437 
233.00 	1.428 
232.00 	1.418 
231.00 	1.409 
230.00 	1.402 
229.00 	1.394 
228.00 	1.387 
227.00 	1.378 
226.00 	1.366 
225.00 	1.354 
224.00 	1.346 
223.00 	1.329 
222.00 	1.322 
221.00 	1.315 
220.00 	1.307 
219.00 	1.295 
218.00 	1.281 
217.00 	1.270 
216.00 	1.251 
215.00 	1.230 
214.00 	1.209 
213.00 	1.179 
212.00 	1.153 
211.00 	1.120 
210.00 	1.077 
209.00 	1.024 
208.00 	0.961 
207.00 	0.869 
206.00 	0.751 
205.00 	0.606 
204.00 	0.443 
203.00 	0.244 
202.00 	0.010 
201.00 	-0.249 
200.00 	-0.495 
199.00 	-0.696 
198.00 	-0.738 
197.00 	-0.727 
196.00 	-0.640 
195.00 	-0.541 
194.00 	-0.429 
193.00 	-0.283 
192.00 	-0.139 
191.00 	0.018 
190.00 	0.183 
