nm    	Abs   
300.00 	0.320 
299.00 	0.331 
298.00 	0.343 
297.00 	0.354 
296.00 	0.364 
295.00 	0.375 
294.00 	0.385 
293.00 	0.395 
292.00 	0.406 
291.00 	0.417 
290.00 	0.429 
289.00 	0.444 
288.00 	0.464 
287.00 	0.490 
286.00 	0.531 
285.00 	0.594 
284.00 	0.693 
283.00 	0.829 
282.00 	1.015 
281.00 	1.217 
280.00 	1.401 
279.00 	1.496 
278.00 	1.518 
277.00 	1.497 
276.00 	1.458 
275.00 	1.444 
274.00 	1.476 
273.00 	1.511 
272.00 	1.533 
271.00 	1.531 
270.00 	1.526 
269.00 	1.518 
268.00 	1.512 
267.00 	1.509 
266.00 	1.508 
265.00 	1.508 
264.00 	1.506 
263.00 	1.496 
262.00 	1.488 
261.00 	1.480 
260.00 	1.474 
259.00 	1.475 
258.00 	1.475 
257.00 	1.481 
256.00 	1.483 
255.00 	1.489 
254.00 	1.496 
253.00 	1.503 
252.00 	1.503 
251.00 	1.506 
250.00 	1.505 
249.00 	1.506 
248.00 	1.501 
247.00 	1.493 
246.00 	1.485 
245.00 	1.485 
244.00 	1.475 
243.00 	1.474 
242.00 	1.464 
241.00 	1.459 
240.00 	1.450 
239.00 	1.443 
238.00 	1.434 
237.00 	1.423 
236.00 	1.412 
235.00 	1.403 
234.00 	1.392 
233.00 	1.385 
232.00 	1.375 
231.00 	1.368 
230.00 	1.359 
229.00 	1.351 
228.00 	1.340 
227.00 	1.331 
226.00 	1.318 
225.00 	1.310 
224.00 	1.296 
223.00 	1.290 
222.00 	1.276 
221.00 	1.272 
220.00 	1.254 
219.00 	1.245 
218.00 	1.236 
217.00 	1.226 
216.00 	1.203 
215.00 	1.189 
214.00 	1.163 
213.00 	1.142 
212.00 	1.108 
211.00 	1.076 
210.00 	1.033 
209.00 	0.983 
208.00 	0.911 
207.00 	0.826 
206.00 	0.703 
205.00 	0.562 
204.00 	0.390 
203.00 	0.195 
202.00 	-0.045 
201.00 	-0.296 
200.00 	-0.554 
199.00 	-0.748 
198.00 	-0.794 
197.00 	-0.782 
196.00 	-0.699 
195.00 	-0.591 
194.00 	-0.489 
193.00 	-0.330 
192.00 	-0.192 
191.00 	-0.033 
190.00 	0.141 
