nm    	Abs   
300.00 	0.324 
299.00 	0.334 
298.00 	0.346 
297.00 	0.357 
296.00 	0.367 
295.00 	0.378 
294.00 	0.389 
293.00 	0.400 
292.00 	0.410 
291.00 	0.421 
290.00 	0.433 
289.00 	0.449 
288.00 	0.469 
287.00 	0.496 
286.00 	0.539 
285.00 	0.604 
284.00 	0.708 
283.00 	0.856 
282.00 	1.062 
281.00 	1.309 
280.00 	1.559 
279.00 	1.713 
278.00 	1.746 
277.00 	1.707 
276.00 	1.638 
275.00 	1.615 
274.00 	1.660 
273.00 	1.727 
272.00 	1.752 
271.00 	1.754 
270.00 	1.744 
269.00 	1.729 
268.00 	1.714 
267.00 	1.708 
266.00 	1.705 
265.00 	1.704 
264.00 	1.696 
263.00 	1.685 
262.00 	1.667 
261.00 	1.654 
260.00 	1.644 
259.00 	1.645 
258.00 	1.648 
257.00 	1.653 
256.00 	1.657 
255.00 	1.671 
254.00 	1.677 
253.00 	1.690 
252.00 	1.705 
251.00 	1.704 
250.00 	1.707 
249.00 	1.703 
248.00 	1.696 
247.00 	1.687 
246.00 	1.683 
245.00 	1.675 
244.00 	1.675 
243.00 	1.661 
242.00 	1.654 
241.00 	1.644 
240.00 	1.640 
239.00 	1.629 
238.00 	1.618 
237.00 	1.608 
236.00 	1.597 
235.00 	1.587 
234.00 	1.578 
233.00 	1.573 
232.00 	1.566 
231.00 	1.561 
230.00 	1.553 
229.00 	1.542 
228.00 	1.533 
227.00 	1.521 
226.00 	1.511 
225.00 	1.504 
224.00 	1.498 
223.00 	1.486 
222.00 	1.476 
221.00 	1.469 
220.00 	1.456 
219.00 	1.451 
218.00 	1.436 
217.00 	1.430 
216.00 	1.412 
215.00 	1.396 
214.00 	1.374 
213.00 	1.351 
212.00 	1.327 
211.00 	1.293 
210.00 	1.259 
209.00 	1.202 
208.00 	1.139 
207.00 	1.049 
206.00 	0.934 
205.00 	0.785 
204.00 	0.623 
203.00 	0.430 
202.00 	0.195 
201.00 	-0.065 
200.00 	-0.318 
199.00 	-0.518 
198.00 	-0.555 
197.00 	-0.559 
196.00 	-0.465 
195.00 	-0.370 
194.00 	-0.277 
193.00 	-0.126 
192.00 	0.006 
191.00 	0.150 
190.00 	0.291 
