nm    	Abs  
300.00 	0.322 
299.00 	0.334 
298.00 	0.347 
297.00 	0.360 
296.00 	0.372 
295.00 	0.383 
294.00 	0.395 
293.00 	0.405 
292.00 	0.418 
291.00 	0.430 
290.00 	0.445 
289.00 	0.462 
288.00 	0.485 
287.00 	0.517 
286.00 	0.564 
285.00 	0.639 
284.00 	0.751 
283.00 	0.919 
282.00 	1.146 
281.00 	1.449 
280.00 	1.775 
279.00 	2.024 
278.00 	2.091 
277.00 	2.021 
276.00 	1.914 
275.00 	1.883 
274.00 	1.953 
273.00 	2.071 
272.00 	2.133 
271.00 	2.130 
270.00 	2.112 
269.00 	2.091 
268.00 	2.065 
267.00 	2.057 
266.00 	2.061 
265.00 	2.049 
264.00 	2.048 
263.00 	2.029 
262.00 	1.995 
261.00 	1.983 
260.00 	1.970 
259.00 	1.976 
258.00 	1.985 
257.00 	2.003 
256.00 	2.018 
255.00 	2.034 
254.00 	2.068 
253.00 	2.090 
252.00 	2.107 
251.00 	2.128 
250.00 	2.130 
249.00 	2.129 
248.00 	2.123 
247.00 	2.135 
246.00 	2.127 
245.00 	2.121 
244.00 	2.121 
243.00 	2.102 
242.00 	2.108 
241.00 	2.095 
240.00 	2.093 
239.00 	2.082 
238.00 	2.077 
237.00 	2.061 
236.00 	2.053 
235.00 	2.044 
234.00 	2.042 
233.00 	2.026 
232.00 	2.031 
231.00 	2.027 
230.00 	2.025 
229.00 	2.021 
228.00 	2.021 
227.00 	2.014 
226.00 	2.004 
225.00 	1.991 
224.00 	1.997 
223.00 	1.995 
222.00 	1.979 
221.00 	1.970 
220.00 	1.966 
219.00 	1.968 
218.00 	1.964 
217.00 	1.943 
216.00 	1.923 
215.00 	1.917 
214.00 	1.886 
213.00 	1.886 
212.00 	1.840 
211.00 	1.810 
210.00 	1.778 
209.00 	1.722 
208.00 	1.652 
207.00 	1.574 
206.00 	1.445 
205.00 	1.308 
204.00 	1.147 
203.00 	0.959 
202.00 	0.722 
201.00 	0.472 
200.00 	0.226 
199.00 	0.054 
198.00 	0.007 
197.00 	0.005 
196.00 	0.102 
195.00 	0.164 
194.00 	0.243 
193.00 	0.339 
192.00 	0.418 
191.00 	0.528 
190.00 	0.592 
