nm    	Abs   
300.00 	0.398 
299.00 	0.411 
298.00 	0.425 
297.00 	0.438 
296.00 	0.453 
295.00 	0.464 
294.00 	0.476 
293.00 	0.488 
292.00 	0.500 
291.00 	0.513 
290.00 	0.528 
289.00 	0.546 
288.00 	0.568 
287.00 	0.598 
286.00 	0.641 
285.00 	0.703 
284.00 	0.792 
283.00 	0.902 
282.00 	1.017 
281.00 	1.099 
280.00 	1.145 
279.00 	1.157 
278.00 	1.161 
277.00 	1.157 
276.00 	1.155 
275.00 	1.151 
274.00 	1.159 
273.00 	1.161 
272.00 	1.164 
271.00 	1.165 
270.00 	1.167 
269.00 	1.163 
268.00 	1.164 
267.00 	1.161 
266.00 	1.162 
265.00 	1.159 
264.00 	1.161 
263.00 	1.161 
262.00 	1.162 
261.00 	1.157 
260.00 	1.155 
259.00 	1.151 
258.00 	1.152 
257.00 	1.149 
256.00 	1.147 
255.00 	1.146 
254.00 	1.144 
253.00 	1.141 
252.00 	1.137 
251.00 	1.136 
250.00 	1.132 
249.00 	1.130 
248.00 	1.125 
247.00 	1.121 
246.00 	1.115 
245.00 	1.110 
244.00 	1.102 
243.00 	1.098 
242.00 	1.089 
241.00 	1.083 
240.00 	1.073 
239.00 	1.069 
238.00 	1.058 
237.00 	1.050 
236.00 	1.036 
235.00 	1.031 
234.00 	1.020 
233.00 	1.010 
232.00 	1.000 
231.00 	0.995 
230.00 	0.983 
229.00 	0.975 
228.00 	0.962 
227.00 	0.951 
226.00 	0.938 
225.00 	0.929 
224.00 	0.919 
223.00 	0.907 
222.00 	0.898 
221.00 	0.891 
220.00 	0.880 
219.00 	0.869 
218.00 	0.858 
217.00 	0.844 
216.00 	0.830 
215.00 	0.811 
214.00 	0.789 
213.00 	0.765 
212.00 	0.736 
211.00 	0.702 
210.00 	0.660 
209.00 	0.604 
208.00 	0.537 
207.00 	0.446 
206.00 	0.322 
205.00 	0.167 
204.00 	-0.005 
203.00 	-0.218 
202.00 	-0.466 
201.00 	-0.740 
200.00 	-0.975 
199.00 	-1.160 
198.00 	-1.227 
197.00 	-1.202 
196.00 	-1.143 
195.00 	-1.004 
194.00 	-0.901 
193.00 	-0.753 
192.00 	-0.581 
191.00 	-0.413 
190.00 	-0.208 
