nm    	Abs   
300.00 	0.369 
299.00 	0.383 
298.00 	0.396 
297.00 	0.410 
296.00 	0.425 
295.00 	0.438 
294.00 	0.450 
293.00 	0.463 
292.00 	0.475 
291.00 	0.489 
290.00 	0.505 
289.00 	0.524 
288.00 	0.548 
287.00 	0.582 
286.00 	0.632 
285.00 	0.710 
284.00 	0.830 
283.00 	1.003 
282.00 	1.236 
281.00 	1.496 
280.00 	1.720 
279.00 	1.830 
278.00 	1.849 
277.00 	1.833 
276.00 	1.796 
275.00 	1.781 
274.00 	1.811 
273.00 	1.848 
272.00 	1.864 
271.00 	1.869 
270.00 	1.864 
269.00 	1.858 
268.00 	1.851 
267.00 	1.849 
266.00 	1.845 
265.00 	1.851 
264.00 	1.846 
263.00 	1.838 
262.00 	1.829 
261.00 	1.827 
260.00 	1.818 
259.00 	1.825 
258.00 	1.823 
257.00 	1.830 
256.00 	1.831 
255.00 	1.841 
254.00 	1.846 
253.00 	1.854 
252.00 	1.855 
251.00 	1.858 
250.00 	1.860 
249.00 	1.857 
248.00 	1.847 
247.00 	1.851 
246.00 	1.845 
245.00 	1.840 
244.00 	1.833 
243.00 	1.834 
242.00 	1.825 
241.00 	1.814 
240.00 	1.813 
239.00 	1.804 
238.00 	1.792 
237.00 	1.788 
236.00 	1.777 
235.00 	1.768 
234.00 	1.762 
233.00 	1.761 
232.00 	1.749 
231.00 	1.742 
230.00 	1.738 
229.00 	1.729 
228.00 	1.724 
227.00 	1.709 
226.00 	1.709 
225.00 	1.696 
224.00 	1.699 
223.00 	1.686 
222.00 	1.675 
221.00 	1.673 
220.00 	1.662 
219.00 	1.647 
218.00 	1.644 
217.00 	1.631 
216.00 	1.612 
215.00 	1.588 
214.00 	1.578 
213.00 	1.549 
212.00 	1.513 
211.00 	1.479 
210.00 	1.441 
209.00 	1.384 
208.00 	1.316 
207.00 	1.221 
206.00 	1.102 
205.00 	0.941 
204.00 	0.773 
203.00 	0.563 
202.00 	0.314 
201.00 	0.052 
200.00 	-0.178 
199.00 	-0.355 
198.00 	-0.426 
197.00 	-0.407 
196.00 	-0.344 
195.00 	-0.223 
194.00 	-0.128 
193.00 	-0.005 
192.00 	0.142 
191.00 	0.251 
190.00 	0.380 
