nm    	Abs  
300.00 	0.300 
299.00 	0.312 
298.00 	0.326 
297.00 	0.339 
296.00 	0.353 
295.00 	0.364 
294.00 	0.376 
293.00 	0.387 
292.00 	0.400 
291.00 	0.413 
290.00 	0.429 
289.00 	0.447 
288.00 	0.471 
287.00 	0.504 
286.00 	0.552 
285.00 	0.628 
284.00 	0.745 
283.00 	0.928 
282.00 	1.183 
281.00 	1.536 
280.00 	1.980 
279.00 	2.415 
278.00 	2.567 
277.00 	2.392 
276.00 	2.197 
275.00 	2.148 
274.00 	2.291 
273.00 	2.518 
272.00 	2.660 
271.00 	2.714 
270.00 	2.633 
269.00 	2.562 
268.00 	2.504 
267.00 	2.505 
266.00 	2.517 
265.00 	2.510 
264.00 	2.462 
263.00 	2.432 
262.00 	2.386 
261.00 	2.348 
260.00 	2.324 
259.00 	2.346 
258.00 	2.363 
257.00 	2.400 
256.00 	2.461 
255.00 	2.508 
254.00 	2.564 
253.00 	2.631 
252.00 	2.720 
251.00 	2.842 
250.00 	2.788 
249.00 	2.875 
248.00 	2.880 
247.00 	2.891 
246.00 	2.890 
245.00 	2.855 
244.00 	2.870 
243.00 	2.859 
242.00 	2.819 
241.00 	2.823 
240.00 	2.801 
239.00 	2.810 
238.00 	2.794 
237.00 	2.784 
236.00 	2.763 
235.00 	2.745 
234.00 	2.740 
233.00 	2.809 
232.00 	2.792 
231.00 	2.826 
230.00 	2.814 
229.00 	2.799 
228.00 	3.024 
227.00 	2.950 
226.00 	3.034 
225.00 	3.056 
224.00 	3.070 
223.00 	2.980 
222.00 	3.039 
221.00 	3.031 
220.00 	2.982 
219.00 	3.021 
218.00 	2.999 
217.00 	2.950 
216.00 	2.917 
215.00 	2.857 
214.00 	2.856 
213.00 	2.858 
212.00 	2.718 
211.00 	2.737 
210.00 	2.726 
209.00 	2.569 
208.00 	2.599 
207.00 	2.521 
206.00 	2.373 
205.00 	2.231 
204.00 	2.114 
203.00 	1.833 
202.00 	2.013 
201.00 	2.101 
200.00 	3.302 
199.00 	1.464 
198.00 	1.019 
197.00 	1.100 
196.00 	0.954 
195.00 	0.985 
194.00 	1.007 
193.00 	0.771 
192.00 	0.771 
191.00 	0.764 
190.00 	0.758 
