nm    	Abs   
300.00 	0.363 
299.00 	0.376 
298.00 	0.390 
297.00 	0.404 
296.00 	0.419 
295.00 	0.431 
294.00 	0.444 
293.00 	0.457 
292.00 	0.469 
291.00 	0.483 
290.00 	0.498 
289.00 	0.517 
288.00 	0.541 
287.00 	0.575 
286.00 	0.625 
285.00 	0.703 
284.00 	0.825 
283.00 	1.000 
282.00 	1.240 
281.00 	1.518 
280.00 	1.785 
279.00 	1.919 
278.00 	1.953 
277.00 	1.928 
276.00 	1.880 
275.00 	1.863 
274.00 	1.898 
273.00 	1.952 
272.00 	1.977 
271.00 	1.970 
270.00 	1.973 
269.00 	1.957 
268.00 	1.955 
267.00 	1.955 
266.00 	1.952 
265.00 	1.950 
264.00 	1.940 
263.00 	1.938 
262.00 	1.924 
261.00 	1.920 
260.00 	1.912 
259.00 	1.911 
258.00 	1.919 
257.00 	1.920 
256.00 	1.928 
255.00 	1.940 
254.00 	1.951 
253.00 	1.955 
252.00 	1.965 
251.00 	1.972 
250.00 	1.963 
249.00 	1.972 
248.00 	1.963 
247.00 	1.962 
246.00 	1.955 
245.00 	1.953 
244.00 	1.945 
243.00 	1.937 
242.00 	1.929 
241.00 	1.924 
240.00 	1.909 
239.00 	1.904 
238.00 	1.899 
237.00 	1.888 
236.00 	1.881 
235.00 	1.868 
234.00 	1.860 
233.00 	1.855 
232.00 	1.853 
231.00 	1.845 
230.00 	1.832 
229.00 	1.828 
228.00 	1.821 
227.00 	1.814 
226.00 	1.804 
225.00 	1.794 
224.00 	1.780 
223.00 	1.780 
222.00 	1.775 
221.00 	1.768 
220.00 	1.767 
219.00 	1.755 
218.00 	1.738 
217.00 	1.722 
216.00 	1.707 
215.00 	1.693 
214.00 	1.675 
213.00 	1.645 
212.00 	1.615 
211.00 	1.581 
210.00 	1.540 
209.00 	1.486 
208.00 	1.405 
207.00 	1.311 
206.00 	1.188 
205.00 	1.046 
204.00 	0.873 
203.00 	0.658 
202.00 	0.419 
201.00 	0.168 
200.00 	-0.074 
199.00 	-0.268 
198.00 	-0.329 
197.00 	-0.295 
196.00 	-0.242 
195.00 	-0.119 
194.00 	-0.030 
193.00 	0.081 
192.00 	0.199 
191.00 	0.309 
190.00 	0.442 
