nm    	Abs   
300.00 	0.383 
299.00 	0.394 
298.00 	0.406 
297.00 	0.418 
296.00 	0.430 
295.00 	0.441 
294.00 	0.451 
293.00 	0.462 
292.00 	0.472 
291.00 	0.482 
290.00 	0.495 
289.00 	0.510 
288.00 	0.529 
287.00 	0.555 
286.00 	0.592 
285.00 	0.646 
284.00 	0.727 
283.00 	0.822 
282.00 	0.924 
281.00 	0.998 
280.00 	1.044 
279.00 	1.057 
278.00 	1.061 
277.00 	1.058 
276.00 	1.054 
275.00 	1.051 
274.00 	1.055 
273.00 	1.059 
272.00 	1.062 
271.00 	1.063 
270.00 	1.063 
269.00 	1.061 
268.00 	1.059 
267.00 	1.058 
266.00 	1.056 
265.00 	1.055 
264.00 	1.055 
263.00 	1.053 
262.00 	1.050 
261.00 	1.049 
260.00 	1.046 
259.00 	1.045 
258.00 	1.042 
257.00 	1.041 
256.00 	1.038 
255.00 	1.039 
254.00 	1.036 
253.00 	1.035 
252.00 	1.031 
251.00 	1.030 
250.00 	1.025 
249.00 	1.022 
248.00 	1.016 
247.00 	1.013 
246.00 	1.006 
245.00 	1.003 
244.00 	0.993 
243.00 	0.987 
242.00 	0.979 
241.00 	0.972 
240.00 	0.963 
239.00 	0.957 
238.00 	0.947 
237.00 	0.938 
236.00 	0.926 
235.00 	0.920 
234.00 	0.908 
233.00 	0.900 
232.00 	0.889 
231.00 	0.883 
230.00 	0.871 
229.00 	0.862 
228.00 	0.852 
227.00 	0.841 
226.00 	0.827 
225.00 	0.817 
224.00 	0.806 
223.00 	0.797 
222.00 	0.785 
221.00 	0.777 
220.00 	0.763 
219.00 	0.754 
218.00 	0.741 
217.00 	0.728 
216.00 	0.711 
215.00 	0.695 
214.00 	0.672 
213.00 	0.649 
212.00 	0.618 
211.00 	0.588 
210.00 	0.544 
209.00 	0.494 
208.00 	0.424 
207.00 	0.336 
206.00 	0.212 
205.00 	0.063 
204.00 	-0.111 
203.00 	-0.319 
202.00 	-0.572 
201.00 	-0.839 
200.00 	-1.082 
199.00 	-1.264 
198.00 	-1.334 
197.00 	-1.306 
196.00 	-1.253 
195.00 	-1.109 
194.00 	-1.014 
193.00 	-0.862 
192.00 	-0.699 
191.00 	-0.528 
190.00 	-0.332 
