nm    	Abs   
300.00 	0.229 
299.00 	0.237 
298.00 	0.245 
297.00 	0.252 
296.00 	0.259 
295.00 	0.265 
294.00 	0.270 
293.00 	0.274 
292.00 	0.278 
291.00 	0.279 
290.00 	0.280 
289.00 	0.281 
288.00 	0.280 
287.00 	0.279 
286.00 	0.278 
285.00 	0.277 
284.00 	0.278 
283.00 	0.279 
282.00 	0.282 
281.00 	0.286 
280.00 	0.288 
279.00 	0.285 
278.00 	0.279 
277.00 	0.272 
276.00 	0.270 
275.00 	0.272 
274.00 	0.275 
273.00 	0.275 
272.00 	0.275 
271.00 	0.275 
270.00 	0.276 
269.00 	0.278 
268.00 	0.281 
267.00 	0.284 
266.00 	0.287 
265.00 	0.291 
264.00 	0.294 
263.00 	0.299 
262.00 	0.303 
261.00 	0.306 
260.00 	0.310 
259.00 	0.314 
258.00 	0.319 
257.00 	0.325 
256.00 	0.332 
255.00 	0.339 
254.00 	0.349 
253.00 	0.358 
252.00 	0.369 
251.00 	0.380 
250.00 	0.390 
249.00 	0.401 
248.00 	0.411 
247.00 	0.421 
246.00 	0.429 
245.00 	0.436 
244.00 	0.442 
243.00 	0.446 
242.00 	0.449 
241.00 	0.448 
240.00 	0.445 
239.00 	0.441 
238.00 	0.435 
237.00 	0.427 
236.00 	0.418 
235.00 	0.408 
234.00 	0.398 
233.00 	0.386 
232.00 	0.373 
231.00 	0.361 
230.00 	0.351 
229.00 	0.343 
228.00 	0.336 
227.00 	0.333 
226.00 	0.334 
225.00 	0.340 
224.00 	0.352 
223.00 	0.374 
222.00 	0.408 
221.00 	0.451 
220.00 	0.505 
219.00 	0.570 
218.00 	0.642 
217.00 	0.721 
216.00 	0.804 
215.00 	0.879 
214.00 	0.950 
213.00 	1.001 
212.00 	1.035 
211.00 	1.042 
210.00 	1.029 
209.00 	0.996 
208.00 	0.942 
207.00 	0.868 
206.00 	0.764 
205.00 	0.641 
204.00 	0.485 
203.00 	0.300 
202.00 	0.060 
201.00 	-0.206 
200.00 	-0.485 
199.00 	-0.713 
198.00 	-0.836 
197.00 	-0.835 
196.00 	-0.789 
195.00 	-0.651 
194.00 	-0.541 
193.00 	-0.420 
192.00 	-0.299 
191.00 	-0.175 
190.00 	-0.061 
