nm    	Abs   
300.00 	0.240 
299.00 	0.248 
298.00 	0.257 
297.00 	0.265 
296.00 	0.272 
295.00 	0.278 
294.00 	0.284 
293.00 	0.288 
292.00 	0.291 
291.00 	0.293 
290.00 	0.294 
289.00 	0.294 
288.00 	0.294 
287.00 	0.293 
286.00 	0.292 
285.00 	0.291 
284.00 	0.292 
283.00 	0.294 
282.00 	0.298 
281.00 	0.303 
280.00 	0.305 
279.00 	0.302 
278.00 	0.295 
277.00 	0.289 
276.00 	0.286 
275.00 	0.288 
274.00 	0.291 
273.00 	0.291 
272.00 	0.291 
271.00 	0.291 
270.00 	0.292 
269.00 	0.295 
268.00 	0.297 
267.00 	0.300 
266.00 	0.303 
265.00 	0.307 
264.00 	0.310 
263.00 	0.315 
262.00 	0.318 
261.00 	0.322 
260.00 	0.326 
259.00 	0.331 
258.00 	0.337 
257.00 	0.343 
256.00 	0.351 
255.00 	0.359 
254.00 	0.369 
253.00 	0.380 
252.00 	0.391 
251.00 	0.403 
250.00 	0.414 
249.00 	0.426 
248.00 	0.437 
247.00 	0.447 
246.00 	0.456 
245.00 	0.465 
244.00 	0.471 
243.00 	0.476 
242.00 	0.478 
241.00 	0.479 
240.00 	0.476 
239.00 	0.472 
238.00 	0.466 
237.00 	0.458 
236.00 	0.449 
235.00 	0.440 
234.00 	0.429 
233.00 	0.418 
232.00 	0.405 
231.00 	0.394 
230.00 	0.384 
229.00 	0.375 
228.00 	0.369 
227.00 	0.366 
226.00 	0.368 
225.00 	0.375 
224.00 	0.389 
223.00 	0.412 
222.00 	0.447 
221.00 	0.494 
220.00 	0.551 
219.00 	0.619 
218.00 	0.694 
217.00 	0.779 
216.00 	0.865 
215.00 	0.947 
214.00 	1.015 
213.00 	1.071 
212.00 	1.101 
211.00 	1.110 
210.00 	1.092 
209.00 	1.064 
208.00 	1.005 
207.00 	0.932 
206.00 	0.827 
205.00 	0.706 
204.00 	0.549 
203.00 	0.364 
202.00 	0.127 
201.00 	-0.140 
200.00 	-0.420 
199.00 	-0.646 
198.00 	-0.774 
197.00 	-0.776 
196.00 	-0.732 
195.00 	-0.606 
194.00 	-0.497 
193.00 	-0.378 
192.00 	-0.259 
191.00 	-0.134 
190.00 	-0.024 
