nm    	Abs   
300.00 	0.240 
299.00 	0.249 
298.00 	0.257 
297.00 	0.265 
296.00 	0.271 
295.00 	0.278 
294.00 	0.283 
293.00 	0.288 
292.00 	0.291 
291.00 	0.293 
290.00 	0.294 
289.00 	0.294 
288.00 	0.294 
287.00 	0.293 
286.00 	0.292 
285.00 	0.291 
284.00 	0.291 
283.00 	0.293 
282.00 	0.297 
281.00 	0.301 
280.00 	0.304 
279.00 	0.300 
278.00 	0.294 
277.00 	0.287 
276.00 	0.285 
275.00 	0.286 
274.00 	0.290 
273.00 	0.290 
272.00 	0.290 
271.00 	0.289 
270.00 	0.290 
269.00 	0.293 
268.00 	0.296 
267.00 	0.299 
266.00 	0.302 
265.00 	0.305 
264.00 	0.309 
263.00 	0.313 
262.00 	0.317 
261.00 	0.321 
260.00 	0.325 
259.00 	0.330 
258.00 	0.335 
257.00 	0.342 
256.00 	0.349 
255.00 	0.357 
254.00 	0.367 
253.00 	0.378 
252.00 	0.388 
251.00 	0.400 
250.00 	0.411 
249.00 	0.423 
248.00 	0.434 
247.00 	0.443 
246.00 	0.452 
245.00 	0.461 
244.00 	0.466 
243.00 	0.471 
242.00 	0.474 
241.00 	0.474 
240.00 	0.472 
239.00 	0.467 
238.00 	0.461 
237.00 	0.453 
236.00 	0.444 
235.00 	0.434 
234.00 	0.423 
233.00 	0.411 
232.00 	0.399 
231.00 	0.387 
230.00 	0.376 
229.00 	0.367 
228.00 	0.361 
227.00 	0.358 
226.00 	0.359 
225.00 	0.366 
224.00 	0.380 
223.00 	0.402 
222.00 	0.437 
221.00 	0.483 
220.00 	0.539 
219.00 	0.604 
218.00 	0.678 
217.00 	0.760 
216.00 	0.840 
215.00 	0.917 
214.00 	0.982 
213.00 	1.030 
212.00 	1.059 
211.00 	1.063 
210.00 	1.042 
209.00 	1.007 
208.00 	0.951 
207.00 	0.876 
206.00 	0.772 
205.00 	0.649 
204.00 	0.493 
203.00 	0.308 
202.00 	0.071 
201.00 	-0.196 
200.00 	-0.476 
199.00 	-0.700 
198.00 	-0.828 
197.00 	-0.832 
196.00 	-0.791 
195.00 	-0.662 
194.00 	-0.552 
193.00 	-0.432 
192.00 	-0.306 
191.00 	-0.177 
190.00 	-0.057 
