nm    	Abs  
300.00 	0.148 
299.00 	0.155 
298.00 	0.162 
297.00 	0.168 
296.00 	0.174 
295.00 	0.179 
294.00 	0.183 
293.00 	0.186 
292.00 	0.189 
291.00 	0.191 
290.00 	0.191 
289.00 	0.190 
288.00 	0.189 
287.00 	0.188 
286.00 	0.186 
285.00 	0.185 
284.00 	0.185 
283.00 	0.187 
282.00 	0.189 
281.00 	0.193 
280.00 	0.194 
279.00 	0.190 
278.00 	0.183 
277.00 	0.177 
276.00 	0.174 
275.00 	0.176 
274.00 	0.178 
273.00 	0.179 
272.00 	0.179 
271.00 	0.179 
270.00 	0.180 
269.00 	0.183 
268.00 	0.185 
267.00 	0.189 
266.00 	0.193 
265.00 	0.197 
264.00 	0.202 
263.00 	0.207 
262.00 	0.211 
261.00 	0.216 
260.00 	0.222 
259.00 	0.227 
258.00 	0.233 
257.00 	0.241 
256.00 	0.249 
255.00 	0.258 
254.00 	0.268 
253.00 	0.279 
252.00 	0.291 
251.00 	0.303 
250.00 	0.314 
249.00 	0.327 
248.00 	0.337 
247.00 	0.348 
246.00 	0.356 
245.00 	0.364 
244.00 	0.370 
243.00 	0.374 
242.00 	0.377 
241.00 	0.377 
240.00 	0.376 
239.00 	0.372 
238.00 	0.366 
237.00 	0.359 
236.00 	0.352 
235.00 	0.343 
234.00 	0.335 
233.00 	0.326 
232.00 	0.316 
231.00 	0.307 
230.00 	0.300 
229.00 	0.295 
228.00 	0.293 
227.00 	0.294 
226.00 	0.301 
225.00 	0.313 
224.00 	0.333 
223.00 	0.362 
222.00 	0.405 
221.00 	0.462 
220.00 	0.531 
219.00 	0.611 
218.00 	0.706 
217.00 	0.813 
216.00 	0.930 
215.00 	1.051 
214.00 	1.172 
213.00 	1.292 
212.00 	1.393 
211.00 	1.472 
210.00 	1.520 
209.00 	1.537 
208.00 	1.531 
207.00 	1.495 
206.00 	1.389 
205.00 	1.281 
204.00 	1.150 
203.00 	0.967 
202.00 	0.756 
201.00 	0.506 
200.00 	0.273 
199.00 	0.088 
198.00 	0.120 
197.00 	0.190 
196.00 	0.212 
195.00 	0.338 
194.00 	0.305 
193.00 	0.288 
192.00 	0.240 
191.00 	0.240 
190.00 	0.229 
