nm    	Abs   
300.00 	0.235 
299.00 	0.243 
298.00 	0.250 
297.00 	0.257 
296.00 	0.263 
295.00 	0.268 
294.00 	0.273 
293.00 	0.277 
292.00 	0.280 
291.00 	0.282 
290.00 	0.283 
289.00 	0.283 
288.00 	0.283 
287.00 	0.282 
286.00 	0.281 
285.00 	0.281 
284.00 	0.281 
283.00 	0.283 
282.00 	0.286 
281.00 	0.291 
280.00 	0.294 
279.00 	0.292 
278.00 	0.286 
277.00 	0.280 
276.00 	0.279 
275.00 	0.281 
274.00 	0.284 
273.00 	0.284 
272.00 	0.283 
271.00 	0.283 
270.00 	0.284 
269.00 	0.286 
268.00 	0.289 
267.00 	0.291 
266.00 	0.293 
265.00 	0.296 
264.00 	0.299 
263.00 	0.302 
262.00 	0.305 
261.00 	0.307 
260.00 	0.311 
259.00 	0.314 
258.00 	0.318 
257.00 	0.322 
256.00 	0.328 
255.00 	0.334 
254.00 	0.343 
253.00 	0.351 
252.00 	0.360 
251.00 	0.369 
250.00 	0.378 
249.00 	0.387 
248.00 	0.396 
247.00 	0.404 
246.00 	0.410 
245.00 	0.416 
244.00 	0.421 
243.00 	0.423 
242.00 	0.424 
241.00 	0.424 
240.00 	0.420 
239.00 	0.416 
238.00 	0.410 
237.00 	0.401 
236.00 	0.392 
235.00 	0.383 
234.00 	0.373 
233.00 	0.362 
232.00 	0.349 
231.00 	0.338 
230.00 	0.328 
229.00 	0.318 
228.00 	0.311 
227.00 	0.306 
226.00 	0.305 
225.00 	0.308 
224.00 	0.316 
223.00 	0.331 
222.00 	0.356 
221.00 	0.387 
220.00 	0.427 
219.00 	0.471 
218.00 	0.520 
217.00 	0.569 
216.00 	0.615 
215.00 	0.654 
214.00 	0.685 
213.00 	0.699 
212.00 	0.698 
211.00 	0.681 
210.00 	0.648 
209.00 	0.601 
208.00 	0.541 
207.00 	0.460 
206.00 	0.356 
205.00 	0.233 
204.00 	0.079 
203.00 	-0.108 
202.00 	-0.341 
201.00 	-0.605 
200.00 	-0.884 
199.00 	-1.115 
198.00 	-1.242 
197.00 	-1.251 
196.00 	-1.215 
195.00 	-1.088 
194.00 	-0.976 
193.00 	-0.841 
192.00 	-0.697 
191.00 	-0.539 
190.00 	-0.365 
