nm    	Abs   
300.00 	0.245 
299.00 	0.253 
298.00 	0.261 
297.00 	0.268 
296.00 	0.275 
295.00 	0.281 
294.00 	0.286 
293.00 	0.290 
292.00 	0.294 
291.00 	0.296 
290.00 	0.297 
289.00 	0.297 
288.00 	0.296 
287.00 	0.295 
286.00 	0.295 
285.00 	0.294 
284.00 	0.295 
283.00 	0.297 
282.00 	0.301 
281.00 	0.306 
280.00 	0.309 
279.00 	0.306 
278.00 	0.299 
277.00 	0.292 
276.00 	0.289 
275.00 	0.292 
274.00 	0.295 
273.00 	0.297 
272.00 	0.295 
271.00 	0.295 
270.00 	0.296 
269.00 	0.298 
268.00 	0.301 
267.00 	0.303 
266.00 	0.307 
265.00 	0.310 
264.00 	0.313 
263.00 	0.318 
262.00 	0.320 
261.00 	0.324 
260.00 	0.328 
259.00 	0.332 
258.00 	0.337 
257.00 	0.344 
256.00 	0.350 
255.00 	0.358 
254.00 	0.368 
253.00 	0.378 
252.00 	0.388 
251.00 	0.399 
250.00 	0.410 
249.00 	0.421 
248.00 	0.431 
247.00 	0.440 
246.00 	0.449 
245.00 	0.457 
244.00 	0.462 
243.00 	0.466 
242.00 	0.468 
241.00 	0.468 
240.00 	0.465 
239.00 	0.461 
238.00 	0.454 
237.00 	0.446 
236.00 	0.436 
235.00 	0.427 
234.00 	0.416 
233.00 	0.404 
232.00 	0.392 
231.00 	0.380 
230.00 	0.370 
229.00 	0.361 
228.00 	0.355 
227.00 	0.352 
226.00 	0.353 
225.00 	0.358 
224.00 	0.371 
223.00 	0.392 
222.00 	0.424 
221.00 	0.467 
220.00 	0.518 
219.00 	0.578 
218.00 	0.644 
217.00 	0.714 
216.00 	0.785 
215.00 	0.845 
214.00 	0.897 
213.00 	0.932 
212.00 	0.947 
211.00 	0.939 
210.00 	0.917 
209.00 	0.875 
208.00 	0.816 
207.00 	0.733 
206.00 	0.636 
205.00 	0.505 
204.00 	0.361 
203.00 	0.169 
202.00 	-0.063 
201.00 	-0.333 
200.00 	-0.608 
199.00 	-0.838 
198.00 	-0.962 
197.00 	-0.974 
196.00 	-0.935 
195.00 	-0.808 
194.00 	-0.695 
193.00 	-0.574 
192.00 	-0.440 
191.00 	-0.303 
190.00 	-0.152 
